Zip Code ZCTA,2010 Census Population
61370,1460
61372,145
61373,2031
61374,119
61375,1156
61376,2280
61377,1457
61378,512
61379,1359
61401,34788
61410,3912
61411,378
61412,1321
61413,1075
61414,854
61415,1747
61416,235
61417,259
61418,673
61419,128
61420,1067
61421,1392
61422,3416
61423,682
61424,100
61425,483
61426,107
61427,2329
61428,986
61430,828
61431,371
61432,676
61433,74
61434,3312
61435,116
61436,951
61437,818
61438,760
61439,269
61440,766
61441,897
61442,762
61443,14214
61447,924
61448,3823
61449,512
61450,1742
61451,393
61452,293
61453,781
61454,725
61455,22086
61458,822
61459,433
61460,291
61462,11643
61465,1213
61466,342
61467,1048
61468,104
61469,2184
61470,547
61471,140
61472,648
61473,1667
61474,292
61475,205
61476,407
61477,631
61478,290
61479,165
61480,1324
61482,650
61483,1961
61484,825
61485,560
61486,1552
61488,1120
61489,900
61490,1091
61491,2197
61501,1921
61516,720
61517,3259
61519,233
61520,17839
61523,11204
61524,262
61525,9021
61526,1088
61528,2668
61529,2880
61530,6713
61531,3379
61532,534
61533,2427
61534,1737
61535,1629
61536,2919
61537,2974
61539,205
61540,2916
61541,136
61542,3794
61543,151
61544,713
61545,646
61546,4276
61547,3779
61548,12085
61550,17721
61552,239
61553,213
61554,43810
61559,3332
61560,754
61561,2788
61562,46
61563,526
61564,1077
61565,1504
61567,624
61568,4459
61569,1220
61570,1879
61571,23744
61572,1068
61602,1055
61603,17600
61604,31647
61605,16303
61606,8051
61607,10941
61610,5476
61611,25268
61614,27628
61615,22432
61616,6116
61625,385
61701,36105
61704,35981
61705,12263
61720,236
61721,613
61722,549
61723,2321
61724,536
61725,1547
61726,2544
61727,10015
61728,1410
61729,1073
61730,379
61731,280
61732,2096
61733,1124
61734,2867
61735,420
61736,1808
61737,516
61738,4212
61739,4897
61740,1634
61741,1746
61742,1144
61743,212
61744,2031
61745,4408
61747,1560
61748,2782
61749,556
61750,133
61751,124
61752,4339
61753,3012
61754,1261
61755,4669
61756,2337
61759,1534
61760,2544
61761,52879
61764,14460
61769,619
61770,1108
61771,860
61772,351
61773,477
61774,962
61775,307
61776,1409
61777,952
61778,683
61801,30937
61802,19052
61810,361
61811,703
61812,375
61813,1971
61814,1157
61815,228
61816,509
61817,2583
61818,1665
61820,36964
61821,30174
61822,21608
61830,478
61831,157
61832,37290
61833,2124
61834,8454
61839,586
61840,709
61841,1386
61842,2984
61843,2363
61844,970
61845,364
61846,5101
61847,1256
61848,227
61849,1842
61850,671
61851,436
61852,261
61853,13206
61854,1438
61855,96
61856,7433
61857,153
61858,3124
61859,1297
61862,510
61863,814
61864,1715
61865,1391
61866,14048
61870,1327
61871,284
61872,760
61873,6250
61874,7114
61875,761
61876,800
61877,1627
61878,1433
61880,4183
61882,713
61883,4438
61884,1244
61910,4463
61911,4860
61912,1344
61913,1684
61914,1920
61917,591
61919,813
61920,25594
61924,2449
61925,912
61928,757
61929,769
61930,515
61931,1255
61932,456
61933,1141
61936,243
61937,2022
61938,22409
61940,258
61941,57
61942,1202
61943,1637
61944,12908
61949,179
61951,8017
61953,6216
61955,157
61956,2909
61957,1869
62001,1752
62002,32704
62006,648
62009,1810
62010,11186
62011,284
62012,6654
62013,552
62014,4122
62015,487
62016,3816
62017,1185
62018,3604
62019,490
62021,936
62022,1138
62023,91
62024,9775
62025,33748
62027,536
62028,1276
62030,114
62031,970
62032,749
62033,4894
62034,13819
62035,16494
62036,704
62037,1993
62040,43735
62044,2009
62045,647
62046,713
62047,1555
62048,1459
62049,8470
62050,473
62051,950
62052,13002
62053,650
62054,872
62056,8930
62058,843
62059,746
62060,4847
62061,1718
62062,7658
62063,1214
62065,97
62067,2401
62069,3313
62070,37
62074,1087
62075,3458
62076,135
62077,347
62078,119
62079,256
62080,2508
62081,298
62082,3109
62083,295
62084,1606
62085,209
62086,1437
62087,2087
62088,6960
62089,489
62090,1189
62091,337
62092,2979
62093,435
62094,1152
62095,11237
62097,2828
62098,91
62201,7547
62203,8209
62204,7960
62205,9329
62206,16509
62207,8750
62208,17376
62214,1229
62215,1872
62216,2526
62217,807
62218,1481
62219,1009
62220,20504
62221,27858
62223,17560
62225,5381
62226,29744
62230,6194
62231,7589
62232,7260
62233,10037
62234,33430
62236,12562
62237,2659
62238,696
62239,4954
62240,1966
62241,1061
62242,1526
62243,5910
62244,1156
62245,1794
62246,10355
62248,320
62249,15971
62250,504
62253,696
62254,6089
62255,1001
62257,3214
62258,9199
62260,7290
62261,152
62262,1810
62263,5387
62264,3338
62265,4353
62266,254
62268,738
62269,31348
62271,2077
62272,1674
62273,426
62274,8410
62275,3621
62277,1314
62278,6690
62279,69
62280,444
62281,2155
62282,471
62284,636
62285,4484
62286,6008
62288,2918
62289,350
62292,947
62293,4748
62294,14367
62295,1599
62297,452
62298,16609
62301,33758
62305,18052
62311,860
62312,2162
62313,389
62314,611
62316,660
62319,264
62320,2185
62321,4091
62323,290
62324,1361
62325,403
62326,2478
62330,1769
62334,172
62336,47
62338,1473
62339,874
62340,1715
62341,3610
62343,712
62344,138
62345,357
62346,178
62347,2282
62348,170
62349,636
62351,1856
62352,271
62353,5637
62354,1684
62355,820
62356,571
62357,245
62358,752
62359,166
62360,1656
62361,539
62362,399
62363,6353
62365,647
62366,1408
62367,1345
62370,520
62373,300
62374,298
62375,369
62376,1198
62378,896
62379,2049
62380,401
62401,19096
62410,985
62411,4430
62413,421
62414,1886
62417,3064
62418,2133
62419,410
62420,4759
62421,778
62422,1156
62423,724
62424,2092
62425,649
62426,1085
62427,1702
62428,3104
62431,1232
62432,571
62433,998
62434,330
62436,562
62438,433
62439,7536
62440,1316
62441,7395
62442,2421
62443,1623
62444,387
62445,907
62446,414
62447,3404
62448,5834
62449,3175
62450,12218
62451,2156
62452,400
62454,11467
62458,2228
62459,243
62460,1231
62461,854
62462,1149
62463,1294
62465,858
62466,4848
62467,3741
62468,2564
62469,419
62471,10233
62473,1422
62474,848
62475,387
62476,1734
62477,946
62478,398
62479,820
62480,787
62481,386
62501,2661
62510,1669
62512,500
62513,1766
62514,252
62515,961
62517,226
62518,457
62519,94
62520,1529
62521,35851
62522,16630
62523,1237
62526,34075
62530,1532
62531,1792
62532,105
62533,973
62534,1130
62535,3534
62536,912
62537,92
62538,378
62539,1358
62540,1492
62541,57
62543,540
62544,1776
62545,1246
62546,1630
62547,804
62548,2258
62549,6269
62550,2869
62551,837
62553,437
62554,1563
62555,540
62556,422
62557,7607
62558,3590
62560,1508
62561,5315
62563,5686
62565,7538
62567,1154
62568,16355
62570,512
62571,1532
62572,666
62573,1513
62601,434
62610,199
62611,1067
62612,1915
62613,3872
62615,5748
62617,762
62618,7955
62621,1171
62622,49
62624,546
62625,855
62626,8354
62627,992
62628,896
62629,12949
62630,532
62631,262
62633,647
62634,821
62635,738
62638,1337
62639,316
62640,3756
62642,1440
62643,526
62644,5385
62649,488
62650,26992
62655,568
62656,20405
62661,1213
62663,292
62664,3042
62665,1629
62666,616
62667,464
62668,1512
62670,2997
62671,572
62672,244
62673,530
62674,1454
62675,6154
62677,2562
62681,5602
62682,907
62684,5111
62685,2097
62688,761
62689,518
62690,4120
62691,2426
62692,2093
62693,1638
62694,3192
62695,296
62701,1152
62702,37281
62703,30333
62704,39831
62707,7648
62711,15347
62712,10302
62801,22415
62803,1014
62806,3412
62807,961
62808,1457
62809,142
62810,1089
62811,310
62812,11265
62814,2124
62815,416
62816,1306
62817,557
62818,330
62819,448
62820,162
62821,7657
62822,2574
62823,1691
62824,1761
62825,203
62827,1245
62828,1426
62829,72
62830,1392
62831,573
62832,9208
62833,383
62835,1152
62836,801
62837,8867
62838,1497
62839,6718
62841,98
62842,835
62843,100
62844,2083
62846,2631
62848,636
62849,2205
62850,381
62851,329
62852,160
62853,1034
62854,1776
62856,324
62858,2981
62859,5748
62860,524
62861,128
62862,364
62863,10183
62864,24108
62865,2018
62867,521
62868,1872
62869,2682
62870,2080
62871,686
62872,1178
62874,372
62875,1167
62876,247
62877,514
62878,410
62879,85
62880,717
62881,11385
62882,2331
62883,591
62884,2940
62885,839
62886,440
62887,295
62888,2135
62889,851
62890,2882
62891,652
62892,317
62893,977
62894,1006
62895,2022
62896,12626
62897,398
62898,2097
62899,1612
62901,27182
62902,4531
62903,2962
62905,677
62906,7276
62907,2164
62908,467
62910,2865
62912,1179
62914,3147
62915,321
62916,995
62917,2305
62918,9793
62919,1003
62920,3265
62921,375
62922,3119
62923,518
62924,2809
62926,2263
62927,367
62928,293
62930,6263
62931,1571
62932,1592
62933,1230
62934,927
62935,1943
62938,3033
62939,3119
62940,445
62941,808
62942,707
62943,715
62946,12930
62947,539
62948,12865
62949,810
62950,193
62951,5352
62952,3372
62953,360
62954,515
62956,869
62957,996
62958,2262
62959,26948
62960,11603
62961,65
62962,82
62963,611
62964,1456
62965,125
62966,15607
62967,326
62969,731
62970,639
62972,1205
62974,1401
62975,279
62976,469
62977,700
62979,1230
62982,1328
62983,1504
62984,1841
62985,845
62987,1174
62988,2110
62990,1109
62992,1032
62994,755
62995,5284
62996,535
62997,599
62998,419
62999,1829
63005,17753
63010,35439
63011,36347
63012,9973
63013,1589
63014,779
63015,2076
63016,7582
63017,41470
63019,4449
63020,20714
63021,56261
63023,5831
63025,13854
63026,44124
63028,26413
63030,407
63031,48212
63033,43000
63034,17761
63036,1064
63037,3241
63038,6914
63039,726
63040,8512
63041,534
63042,19602
63043,22367
63044,10568
63045,3
63047,31
63048,3357
63049,15896
63050,15716
63051,14495
63052,26431
63053,62
63055,2449
63056,2002
63057,56
63060,2461
63061,95
63068,4909
63069,15647
63070,7438
63071,1103
63072,3194
63073,301
63074,15164
63077,11798
63079,58
63080,13987
63084,17414
63087,769
63088,8269
63089,5965
63090,21524
63091,1264
63101,2620
63102,2316
63103,6900
63104,18656
63105,17667
63106,11883
63107,11912
63108,21568
63109,26946
63110,17107
63111,20313
63112,20368
63113,13167
63114,36201
63115,20775
63116,43540
63117,9163
63118,26704
63119,33969
63120,10296
63121,26602
63122,38495
63123,49308
63124,10417
63125,32201
63126,15112
63127,4939
63128,29356
63129,52718
63130,30084
63131,16769
63132,13988
63133,8161
63134,13638
63135,21334
63136,48560
63137,20654
63138,20175
63139,22789
63140,294
63141,20593
63143,9678
63144,8825
63146,29262
63147,11373
63155,0
63301,48514
63303,45834
63304,40336
63330,125
63332,1292
63333,783
63334,8569
63336,1146
63339,1145
63341,3530
63343,4546
63344,1663
63345,393
63347,3078
63348,6059
63349,1934
63350,562
63351,1768
63352,1078
63353,4593
63357,5534
63359,1296
63361,4525
63362,6350
63363,1719
63366,46175
63367,19433
63368,43360
63369,2258
63370,33
63373,603
63376,70828
63377,2462
63379,23348
63381,532
63382,4897
63383,15770
63384,1955
63385,35750
63386,538
63387,73
63388,710
63389,6336
63390,9760
63401,22067
63430,639
63431,334
63432,513
63433,68
63434,687
63435,4219
63436,1155
63437,1503
63438,466
63439,127
63440,1407
63441,1121
63443,440
63445,3911
63446,691
63447,1133
63448,1520
63450,132
63451,244
63452,1167
63453,519
63454,946
63456,4271
63457,337
63458,197
63459,4153
63460,328
63461,5876
63462,1458
63463,652
63464,21
63465,407
63467,75
63468,2644
63469,1194
63471,639
63472,587
63473,262
63474,479
63501,21532
63530,868
63531,532
63532,1322
63533,805
63534,804
63535,114
63536,851
63537,1916
63538,283
63539,206
63540,150
63541,409
63543,352
63544,818
63545,1111
63546,1715
63547,459
63548,1287
63549,2742
63551,338
63552,7926
63555,3201
63556,3779
63557,291
63558,742
63559,1420
63560,239
63561,1206
63563,575
63565,3805
63566,125
63567,192
63601,16656
63620,1619
63621,1228
63622,1011
63623,882
63624,3757
63625,457
63626,1037
63627,2937
63628,16014
63629,1314
63630,4062
63631,849
63633,645
63636,608
63637,1329
63638,2920
63640,26335
63645,11420
63648,1628
63650,4401
63653,1206
63654,706
63655,1523
63656,531
63660,4276
63662,1185
63663,723
63664,8920
63665,241
63666,93
63670,11295
63673,47
63673,2068
63674,132
63675,144
63701,36812
63703,8182
63730,3430
63732,834
63735,847
63736,3310
63738,76
63739,464
63740,5339
63742,64
63743,122
63744,111
63745,66
63746,65
63747,469
63748,1015
63750,43
63751,1249
63755,24006
63758,170
63760,614
63763,223
63764,5984
63766,1288
63767,655
63769,1389
63770,192
63771,2862
63774,76
63775,16710
63780,6740
63781,1272
63782,274
63783,132
63784,279
63785,1000
63787,719
63801,23123
63820,226
63821,970
63822,2867
63823,1247
63824,164
63825,4409
63826,84
63827,829
63828,345
63829,1120
63830,7102
63833,242
63834,7135
63837,1653
63839,485
63841,13123
63845,5814
63846,1554
63847,64
63848,1592
63849,186
63851,4225
63852,1488
63853,244
63855,1117
63857,12956
63860,131
63862,1705
63863,6359
63866,488
63867,1019
63868,838
63869,3783
63870,1097
63873,4947
63874,350
63876,2374
63877,3931
63878,138
63879,773
63880,117
63882,431
63901,34665
63902,0
63932,1254
63933,3719
63934,201
63935,10158
63936,754
63937,2922
63939,1430
63940,1393
63941,371
63942,652
63943,915
63944,1844
63945,1163
63951,331
63952,408
63953,1635
63954,1219
63955,288
63956,1133
63957,5440
63960,3326
63961,1610
63962,41
63964,784
63965,2697
63966,2601
63967,1906
64001,656
64011,3106
64012,27260
64014,24797
64015,31217
64016,4713
64017,464
64018,890
64019,2368
64020,3608
64021,633
64022,183
64024,16230
64029,16574
64030,24422
64034,7612
64035,971
64036,389
64037,6150
64040,6574
64048,4140
64050,22178
64052,20911
64053,5319
64054,3731
64055,33858
64056,16576
64057,14141
64058,6659
64060,13042
64061,3387
64062,6121
64063,20374
64064,16223
64065,27
64066,38
64067,5789
64068,36280
64070,3309
64071,828
64072,239
64074,638
64075,11810
64076,9512
64077,1940
64078,8902
64079,12485
64080,12866
64081,23144
64082,14456
64083,20995
64084,1556
64085,8803
64086,21925
64088,1378
64089,11470
64090,116
64092,44
64093,27608
64096,1171
64097,1410
64098,2892
64101,339
64102,0
64105,3505
64106,7701
64108,7584
64109,9931
64110,15318
64111,16318
64112,8147
64113,11328
64114,23158
64116,15318
64117,14017
64118,40191
64119,27341
64120,369
64123,10387
64124,12639
64125,1953
64126,6514
64127,17332
64128,11613
64129,9486
64130,20492
64131,21465
64132,13810
64133,33780
64134,21973
64136,2153
64137,10554
64138,25294
64139,1762
64145,5389
64146,1376
64147,769
64149,343
64150,3048
64151,24134
64152,26024
64153,5358
64154,9257
64155,21901
64156,5404
64157,16122
64158,5161
64161,388
64163,689
64164,302
64165,112
64166,278
64167,353
64192,15
64401,1417
64402,2388
64420,53
64421,952
64422,337
64423,761
64424,4585
64426,356
64427,606
64428,898
64429,13158
64430,764
64431,382
64432,141
64433,210
64434,518
64436,781
64437,792
64438,270
64439,1642
64440,737
64441,178
64442,882
64443,1096
64444,1340
